   TIME        H           H-          H+          H2+         H3+         He+         He          HeH+        C+          C         
     3.981E-011  3.278E-121  1.885E-097  4.900E-150  8.954E-089  6.638E-148  5.267E-153  2.305E-116  1.860E-006  1.092E-122  2.131E-032
     5.012E-011  2.788E-120  8.488E-097  5.649E-149  3.285E-088  7.396E-147  6.176E-152  1.600E-115  1.860E-006  8.459E-122  3.378E-032
     6.310E-011  2.712E-119  4.138E-096  8.334E-148  1.252E-087  1.252E-145  9.117E-151  1.238E-114  1.860E-006  7.612E-121  5.353E-032
     7.943E-011  2.782E-118  2.053E-095  1.355E-146  4.891E-087  2.256E-144  1.486E-149  1.002E-113  1.860E-006  7.548E-120  8.484E-032
     1.000E-010  2.989E-117  1.034E-094  2.293E-145  1.943E-086  4.099E-143  2.548E-148  8.463E-113  1.860E-006  8.115E-119  1.345E-031
     1.259E-010  3.016E-116  5.136E-094  3.467E-144  7.705E-086  6.067E-142  3.893E-147  6.847E-112  1.860E-006  8.025E-118  2.131E-031
     1.585E-010  3.600E-115  2.641E-093  6.691E-143  3.130E-085  1.039E-140  7.634E-146  6.250E-111  1.860E-006  9.958E-117  3.378E-031
     1.995E-010  4.915E-114  1.429E-092  1.426E-141  1.355E-084  1.615E-139  1.665E-144  6.426E-110  1.860E-006  1.582E-115  5.353E-031
     2.512E-010  4.711E-113  6.904E-092  2.059E-140  5.389E-084  2.059E-138  2.548E-143  5.064E-109  1.860E-006  1.466E-114  8.484E-031
     3.162E-010  6.426E-112  3.559E-091  6.317E-139  2.144E-083  1.091E-136  7.871E-142  5.091E-108  1.860E-006  1.923E-113  1.345E-030
     3.981E-010  1.032E-110  2.040E-090  1.941E-137  9.115E-083  4.609E-135  2.345E-140  6.154E-107  1.860E-006  3.889E-112  2.131E-030
     5.012E-010  1.620E-109  1.380E-089  4.124E-136  4.685E-082  1.059E-133  4.889E-139  8.081E-106  1.860E-006  7.501E-111  3.378E-030
     6.310E-010  1.648E-108  6.060E-089  8.965E-135  1.734E-081  1.431E-132  1.174E-137  6.166E-105  1.860E-006  6.169E-110  5.353E-030
     7.943E-010  1.390E-107  2.709E-088  9.421E-134  6.320E-081  1.351E-131  1.247E-136  4.443E-104  1.860E-006  4.686E-109  8.484E-030
     1.000E-009  1.558E-106  1.236E-087  1.884E-132  2.377E-080  2.318E-130  2.502E-135  3.761E-103  1.860E-006  5.019E-108  1.345E-029
     1.259E-009  2.126E-105  6.531E-087  3.866E-131  9.596E-080  4.394E-129  5.184E-134  4.071E-102  1.860E-006  6.688E-107  2.131E-029
     1.585E-009  2.156E-104  3.090E-086  5.971E-130  3.680E-079  6.766E-128  7.875E-133  3.358E-101  1.860E-006  6.291E-106  3.378E-029
     1.995E-009  1.979E-103  1.404E-085  7.346E-129  1.395E-078  7.435E-127  9.489E-132  2.534E-100  1.860E-006  5.399E-105  5.353E-029
     2.512E-009  2.123E-102  6.629E-085  1.232E-127  5.386E-078  1.023E-125  1.568E-130  2.165E-099  1.860E-006  5.208E-104  8.484E-029
     3.162E-009  2.917E-101  3.327E-084  3.428E-126  2.150E-077  3.067E-124  4.200E-129  2.270E-098  1.860E-006  7.000E-103  1.345E-028
     3.981E-009  3.342E-100  1.658E-083  5.808E-125  8.698E-077  4.484E-123  7.024E-128  2.107E-097  1.860E-006  8.025E-102  2.131E-028
     5.012E-009  3.866E-099  8.179E-083  1.138E-123  3.526E-076  7.231E-122  1.359E-126  1.960E-096  1.860E-006  8.900E-101  3.378E-028
     6.310E-009  4.919E-098  4.096E-082  2.611E-122  1.447E-075  1.453E-120  3.040E-125  1.965E-095  1.860E-006  1.127E-099  5.353E-028
     7.943E-009  6.572E-097  2.071E-081  7.136E-121  6.019E-075  3.559E-119  8.096E-124  2.049E-094  1.860E-006  1.519E-098  8.484E-028
     1.000E-008  8.011E-096  1.043E-080  1.455E-119  2.525E-074  6.518E-118  1.631E-122  2.019E-093  1.860E-006  1.872E-097  1.345E-027
     1.259E-008  9.150E-095  5.120E-080  2.804E-118  1.054E-073  9.874E-117  3.125E-121  1.870E-092  1.860E-006  2.064E-096  2.131E-027
     1.585E-008  1.131E-093  2.546E-079  6.742E-117  4.445E-073  2.188E-115  7.255E-120  1.853E-091  1.860E-006  2.464E-095  3.378E-027
     1.995E-008  1.517E-092  1.279E-078  1.816E-115  1.910E-072  5.043E-114  1.909E-118  1.942E-090  1.860E-006  3.360E-094  5.353E-027
     2.512E-008  1.848E-091  6.404E-078  3.803E-114  8.317E-072  8.249E-113  3.991E-117  1.916E-089  1.860E-006  4.089E-093  8.484E-027
     3.162E-008  2.320E-090  3.200E-077  9.287E-113  3.667E-071  1.723E-111  9.624E-116  1.927E-088  1.860E-006  5.068E-092  1.345E-026
     3.981E-008  3.126E-089  1.608E-076  2.459E-111  1.644E-070  3.527E-110  2.546E-114  2.042E-087  1.860E-006  6.964E-091  2.131E-026
     5.012E-008  3.874E-088  8.051E-076  5.475E-110  7.447E-070  6.489E-109  5.646E-113  2.057E-086  1.860E-006  8.651E-090  3.378E-026
     6.310E-008  5.125E-087  4.031E-075  1.508E-108  3.416E-069  1.439E-107  1.555E-111  2.157E-085  1.860E-006  1.147E-088  5.353E-026
     7.943E-008  7.196E-086  2.032E-074  4.010E-107  1.595E-068  2.856E-106  4.186E-110  2.386E-084  1.860E-006  1.679E-087  8.484E-026
     1.000E-007  8.878E-085  1.018E-073  8.401E-106  7.492E-068  4.860E-105  8.833E-109  2.426E-083  1.860E-006  2.084E-086  1.345E-025
     1.259E-007  1.128E-083  5.077E-073  2.012E-104  3.541E-067  1.031E-103  2.126E-107  2.516E-082  1.860E-006  2.603E-085  2.131E-025
     1.585E-007  1.711E-082  2.556E-072  6.912E-103  1.701E-066  2.724E-102  7.460E-106  2.954E-081  1.860E-006  4.152E-084  3.378E-025
     1.995E-007  2.466E-081  1.297E-071  1.863E-101  8.311E-066  6.534E-101  2.039E-104  3.444E-080  1.860E-006  6.446E-083  5.353E-025
     2.512E-007  2.992E-080  6.462E-071  3.626E-100  4.017E-065  1.091E-099  4.090E-103  3.506E-079  1.860E-006  7.716E-082  8.484E-025
     3.162E-007  3.836E-079  3.202E-070  7.736E-099  1.936E-064  1.871E-098  9.029E-102  3.689E-078  1.860E-006  9.357E-081  1.345E-024
     3.981E-007  5.306E-078  1.601E-069  1.875E-097  9.450E-064  3.729E-097  2.265E-100  4.143E-077  1.860E-006  1.280E-079  2.131E-024
     5.012E-007  7.530E-077  8.018E-069  4.682E-096  4.639E-063  7.813E-096  5.936E-099  4.761E-076  1.860E-006  1.831E-078  3.377E-024
     6.310E-007  1.083E-075  4.018E-068  1.167E-094  2.285E-062  1.673E-094  1.572E-097  5.545E-075  1.860E-006  2.673E-077  5.353E-024
     7.943E-007  1.567E-074  2.013E-067  2.883E-093  1.127E-061  3.677E-093  4.171E-096  6.498E-074  1.860E-006  3.907E-076  8.483E-024
     1.000E-006  2.304E-073  1.009E-066  7.223E-092  5.568E-061  8.519E-092  1.137E-094  7.710E-073  1.860E-006  5.806E-075  1.344E-023
     1.259E-006  3.407E-072  5.057E-066  1.794E-090  2.751E-060  2.050E-090  3.109E-093  9.206E-072  1.860E-006  8.690E-074  2.131E-023
     1.585E-006  5.067E-071  2.534E-065  4.444E-089  1.358E-059  5.176E-089  8.594E-092  1.104E-070  1.860E-006  1.304E-072  3.377E-023
     1.995E-006  7.595E-070  1.270E-064  1.107E-087  6.703E-059  1.383E-087  2.422E-090  1.333E-069  1.860E-006  1.975E-071  5.351E-023
     2.512E-006  1.139E-068  6.363E-064  2.735E-086  3.302E-058  3.825E-086  6.844E-089  1.609E-068  1.860E-006  2.986E-070  8.480E-023
     3.162E-006  1.710E-067  3.188E-063  6.770E-085  1.623E-057  1.100E-084  1.961E-087  1.946E-067  1.860E-006  4.525E-069  1.344E-022
     3.981E-006  2.562E-066  1.597E-062  1.667E-083  7.961E-057  3.226E-083  5.644E-086  2.349E-066  1.860E-006  6.840E-068  2.130E-022
     5.012E-006  3.822E-065  8.003E-062  4.094E-082  3.893E-056  9.616E-082  1.635E-084  2.825E-065  1.860E-006  1.030E-066  3.374E-022
     6.310E-006  5.667E-064  4.010E-061  1.004E-080  1.899E-055  2.899E-080  4.769E-083  3.382E-064  1.860E-006  1.541E-065  5.347E-022
     7.943E-006  8.315E-063  2.008E-060  2.455E-079  9.241E-055  8.743E-079  1.393E-081  4.017E-063  1.860E-006  2.286E-064  8.471E-022
     1.000E-005  1.205E-061  1.006E-059  6.003E-078  4.494E-054  2.639E-077  4.089E-080  4.723E-062  1.860E-006  3.350E-063  1.342E-021
     1.259E-005  1.715E-060  5.038E-059  1.467E-076  2.190E-053  7.908E-076  1.203E-078  5.478E-061  1.860E-006  4.832E-062  2.126E-021
     1.585E-005  2.392E-059  2.522E-058  3.607E-075  1.073E-052  2.354E-074  3.565E-077  6.252E-060  1.860E-006  6.838E-061  3.367E-021
     1.995E-005  3.252E-058  1.263E-057  8.924E-074  5.314E-052  6.902E-073  1.064E-075  6.991E-059  1.860E-006  9.441E-060  5.332E-021
     2.512E-005  4.293E-057  6.320E-057  2.238E-072  2.672E-051  1.995E-071  3.218E-074  7.632E-058  1.860E-006  1.267E-058  8.443E-021
     3.162E-005  5.475E-056  3.162E-056  5.687E-071  1.370E-050  5.637E-070  9.865E-073  8.098E-057  1.860E-006  1.641E-057  1.336E-020
     3.981E-005  6.721E-055  1.581E-055  1.466E-069  7.155E-050  1.554E-068  3.069E-071  8.317E-056  1.860E-006  2.043E-056  2.115E-020
     5.012E-005  7.912E-054  7.907E-055  3.810E-068  3.791E-049  4.145E-067  9.612E-070  8.230E-055  1.860E-006  2.427E-055  3.345E-020
     6.310E-005  8.916E-053  3.952E-054  9.909E-067  2.022E-048  1.065E-065  3.009E-068  7.817E-054  1.860E-006  2.736E-054  5.288E-020
     7.943E-005  9.605E-052  1.974E-053  2.549E-065  1.074E-047  2.613E-064  9.288E-067  7.098E-053  1.860E-006  2.911E-053  8.354E-020
     1.000E-004  9.899E-051  9.861E-053  6.419E-064  5.636E-047  6.074E-063  2.795E-065  6.142E-052  1.860E-006  2.910E-052  1.319E-019
     1.259E-004  9.779E-050  4.923E-052  1.568E-062  2.898E-046  1.327E-061  8.121E-064  5.050E-051  1.860E-006  2.722E-051  2.080E-019
     1.585E-004  9.282E-049  2.457E-051  3.693E-061  1.452E-045  2.707E-060  2.265E-062  3.938E-050  1.860E-006  2.375E-050  3.275E-019
     1.995E-004  8.490E-048  1.226E-050  8.337E-060  7.059E-045  5.121E-059  6.036E-061  2.908E-049  1.860E-006  1.932E-049  5.150E-019
     2.512E-004  7.498E-047  6.111E-050  1.797E-058  3.318E-044  8.942E-058  1.535E-059  2.033E-048  1.860E-006  1.465E-048  8.082E-019
     3.162E-004  6.402E-046  3.044E-049  3.691E-057  1.502E-043  1.438E-056  3.723E-058  1.347E-047  1.860E-006  1.038E-047  1.265E-018
     3.981E-004  5.287E-045  1.514E-048  7.211E-056  6.530E-043  2.130E-055  8.620E-057  8.463E-047  1.860E-006  6.887E-047  1.975E-018
     5.012E-004  4.220E-044  7.515E-048  1.339E-054  2.716E-042  2.911E-054  1.908E-055  5.057E-046  1.860E-006  4.300E-046  3.070E-018
     6.310E-004  3.250E-043  3.717E-047  2.364E-053  1.077E-041  3.682E-053  4.038E-054  2.879E-045  1.860E-006  2.535E-045  4.752E-018
     7.943E-004  2.408E-042  1.830E-046  3.961E-052  4.053E-041  4.322E-052  8.162E-053  1.563E-044  1.860E-006  1.415E-044  7.312E-018
     1.000E-003  1.712E-041  8.942E-046  6.282E-051  1.442E-040  4.716E-051  1.570E-051  8.095E-044  1.860E-006  7.494E-044  1.118E-017
     1.259E-003  1.163E-040  4.327E-045  9.393E-050  4.819E-040  4.792E-050  2.858E-050  3.990E-043  1.860E-006  3.758E-043  1.694E-017
     1.585E-003  7.527E-040  2.066E-044  1.315E-048  1.504E-039  4.536E-049  4.879E-049  1.865E-042  1.860E-006  1.781E-042  2.543E-017
     1.995E-003  4.627E-039  9.696E-044  1.707E-047  4.350E-039  4.006E-048  7.731E-048  8.217E-042  1.860E-006  7.933E-042  3.775E-017
     2.512E-003  2.698E-038  4.451E-043  2.032E-046  1.158E-038  3.309E-047  1.122E-046  3.391E-041  1.860E-006  3.302E-041  5.533E-017
     3.162E-003  1.491E-037  1.988E-042  2.190E-045  2.817E-038  2.567E-046  1.471E-045  1.302E-040  1.860E-006  1.276E-040  7.994E-017
     3.981E-003  7.814E-037  8.608E-042  2.109E-044  6.236E-038  1.876E-045  1.718E-044  4.612E-040  1.860E-006  4.543E-040  1.138E-016
     5.012E-003  3.877E-036  3.598E-041  1.797E-043  1.256E-037  1.289E-044  1.765E-043  1.501E-039  1.860E-006  1.484E-039  1.594E-016
     6.310E-003  1.818E-035  1.449E-040  1.344E-042  2.312E-037  8.267E-044  1.582E-042  4.471E-039  1.860E-006  4.435E-039  2.201E-016
     7.943E-003  8.038E-035  5.624E-040  8.823E-042  3.930E-037  4.887E-043  1.232E-041  1.221E-038  1.860E-006  1.213E-038  2.998E-016
     1.000E-002  3.343E-034  2.110E-039  5.122E-041  6.269E-037  2.638E-042  8.366E-041  3.068E-038  1.860E-006  3.055E-038  4.038E-016
     1.259E-002  1.307E-033  7.682E-039  2.669E-040  9.542E-037  1.298E-041  5.002E-040  7.163E-038  1.860E-006  7.141E-038  5.394E-016
     1.585E-002  4.813E-033  2.727E-038  1.275E-039  1.406E-036  5.892E-041  2.672E-039  1.570E-037  1.859E-006  1.566E-037  7.166E-016
     1.995E-002  1.677E-032  9.479E-038  5.708E-039  2.028E-036  2.546E-040  1.298E-038  3.261E-037  1.859E-006  3.256E-037  9.490E-016
     2.512E-002  5.568E-032  3.237E-037  2.443E-038  2.877E-036  1.118E-039  5.830E-038  6.481E-037  1.859E-006  6.473E-037  1.255E-015
     3.162E-002  1.773E-031  1.089E-036  1.015E-037  4.021E-036  5.489E-039  2.458E-037  1.239E-036  1.859E-006  1.238E-036  1.659E-015
     3.981E-002  5.452E-031  3.622E-036  4.136E-037  5.539E-036  3.224E-038  9.839E-037  2.290E-036  1.859E-006  2.288E-036  2.193E-015
     5.012E-002  1.628E-030  1.192E-035  1.665E-036  7.515E-036  2.209E-037  3.770E-036  4.099E-036  1.858E-006  4.096E-036  2.901E-015
     6.310E-002  4.736E-030  3.895E-035  6.641E-036  1.004E-035  1.637E-036  1.391E-035  7.125E-036  1.858E-006  7.123E-036  3.838E-015
     7.943E-002  1.347E-029  1.264E-034  2.628E-035  1.323E-035  1.240E-035  4.953E-035  1.206E-035  1.857E-006  1.205E-035  5.077E-015
     1.000E-001  3.754E-029  4.081E-034  1.031E-034  1.720E-035  9.344E-035  1.707E-034  1.991E-035  1.857E-006  1.990E-035  6.713E-015
     1.259E-001  1.028E-028  1.313E-033  3.998E-034  2.212E-035  6.922E-034  5.692E-034  3.213E-035  1.856E-006  3.213E-035  8.873E-015
     1.585E-001  2.779E-028  4.212E-033  1.529E-033  2.819E-035  5.017E-033  1.837E-033  5.079E-035  1.855E-006  5.079E-035  1.173E-014
     1.995E-001  7.443E-028  1.349E-032  5.742E-033  3.572E-035  3.543E-032  5.722E-033  7.868E-035  1.853E-006  7.868E-035  1.552E-014
     2.512E-001  1.991E-027  4.314E-032  2.107E-032  4.523E-035  2.423E-031  1.715E-032  1.195E-034  1.852E-006  1.195E-034  2.060E-014
     3.162E-001  5.359E-027  1.379E-031  7.504E-032  5.768E-035  1.590E-030  4.913E-032  1.777E-034  1.849E-006  1.777E-034  2.747E-014
     3.981E-001  1.460E-026  4.401E-031  2.570E-031  7.493E-035  9.880E-030  1.334E-031  2.591E-034  1.847E-006  2.592E-034  3.689E-014
     5.012E-001  4.001E-026  1.399E-030  8.364E-031  1.002E-034  5.706E-029  3.393E-031  3.712E-034  1.843E-006  3.716E-034  4.999E-014
     6.310E-001  1.073E-025  4.407E-030  2.548E-030  1.382E-034  2.997E-028  7.985E-031  5.256E-034  1.839E-006  5.267E-034  6.848E-014
     7.943E-001  2.683E-025  1.363E-029  7.135E-030  1.941E-034  1.400E-027  1.722E-030  7.445E-034  1.834E-006  7.473E-034  9.501E-014
     1.000E+000  5.901E-025  4.091E-029  1.803E-029  2.723E-034  5.721E-027  3.404E-030  1.073E-033  1.827E-006  1.080E-033  1.336E-013
     1.259E+000  1.091E-024  1.177E-028  4.054E-029  3.782E-034  2.031E-026  6.316E-030  1.606E-033  1.818E-006  1.623E-033  1.906E-013
     1.585E+000  1.664E-024  3.212E-028  8.094E-029  5.251E-034  6.335E-026  1.158E-029  2.521E-033  1.808E-006  2.558E-033  2.754E-013
     1.995E+000  2.133E-024  8.270E-028  1.463E-028  7.441E-034  1.785E-025  2.219E-029  4.080E-033  1.794E-006  4.160E-033  4.025E-013
     2.512E+000  2.404E-024  2.000E-027  2.500E-028  1.099E-033  4.744E-025  4.542E-029  6.551E-033  1.778E-006  6.722E-033  5.937E-013
     3.162E+000  2.483E-024  4.538E-027  4.252E-028  1.723E-033  1.240E-024  9.855E-029  1.008E-032  1.757E-006  1.044E-032  8.813E-013
     3.981E+000  2.377E-024  9.680E-027  7.451E-028  2.893E-033  3.289E-024  2.240E-028  1.492E-032  1.731E-006  1.567E-032  1.313E-012
     5.012E+000  2.073E-024  1.962E-026  1.357E-027  5.223E-033  8.955E-024  5.307E-028  2.203E-032  1.699E-006  2.360E-032  1.956E-012
     6.310E+000  1.623E-024  3.856E-026  2.558E-027  1.009E-032  2.507E-023  1.311E-027  3.340E-032  1.660E-006  3.671E-032  2.900E-012
     7.943E+000  1.177E-024  7.555E-026  4.981E-027  2.071E-032  7.186E-023  3.406E-027  5.199E-032  1.612E-006  5.897E-032  4.257E-012
     1.000E+001  8.680E-025  1.520E-025  1.011E-026  4.464E-032  2.100E-022  9.403E-027  8.224E-032  1.553E-006  9.696E-032  6.148E-012
   TIME        H5C2O2+     C4N         C5H2+       C4N+        C5H2        C5H3+       HC4N+       SO2         H2C4N+      S2        



   TIME        SiC3+       CH3C4H+     SO2+        CH3C4H      SiC3        S2+         SiC3H       C5H5+       HSO2+       CH3C3N    
     1.259E-017  2.838E-167  5.397E-256  3.320E-047  2.898E-267  4.105E-226  4.221E-044  2.770E-227  1.365E-271  3.235E-044  1.336E-206
     1.585E-017  1.225E-160  2.330E-245  2.076E-046  4.085E-257  1.772E-216  2.639E-043  1.196E-217  5.882E-260  2.022E-043  5.766E-200
     1.995E-017  3.502E-160  6.662E-245  5.035E-046  1.168E-256  5.066E-216  6.401E-043  3.418E-217  1.682E-259  4.906E-043  1.649E-199
     2.512E-017  7.069E-160  1.345E-244  9.489E-046  2.358E-256  1.023E-215  1.206E-042  6.900E-217  3.395E-259  9.246E-043  3.328E-199
     3.162E-017  1.267E-159  2.411E-244  1.625E-045  4.226E-256  1.833E-215  2.066E-042  1.237E-216  6.085E-259  1.583E-042  5.965E-199
     3.981E-017  2.148E-159  4.087E-244  2.660E-045  7.165E-256  3.108E-215  3.381E-042  2.097E-216  1.032E-258  2.591E-042  1.011E-198
     5.012E-017  1.062E-154  2.902E-235  4.412E-045  4.862E-247  2.304E-207  5.609E-042  1.554E-208  4.886E-249  4.298E-042  7.497E-194
     6.310E-017  3.620E-154  9.891E-235  7.261E-045  1.657E-246  7.851E-207  9.231E-042  5.297E-208  1.665E-248  7.074E-042  2.555E-193
     7.943E-017  1.591E-151  7.555E-229  1.193E-044  5.499E-243  1.557E-200  1.517E-041  1.050E-201  1.320E-242  1.163E-041  5.322E-190
     1.000E-016  6.515E-151  3.102E-228  1.956E-044  2.257E-242  6.391E-200  2.487E-041  4.312E-201  5.420E-242  1.906E-041  2.184E-189
     1.259E-016  1.556E-150  7.410E-228  3.181E-044  5.391E-242  1.527E-199  4.045E-041  1.030E-200  1.295E-241  3.100E-041  5.217E-189
     1.585E-016  6.431E-149  2.432E-225  5.164E-044  2.707E-239  2.467E-196  6.565E-041  1.653E-197  9.544E-239  5.031E-041  4.294E-188
     1.995E-016  2.074E-148  7.993E-225  8.345E-044  8.904E-239  8.126E-196  1.061E-040  5.445E-197  3.141E-238  8.130E-041  1.264E-187
     2.512E-016  1.353E-147  4.681E-223  1.343E-043  8.248E-237  4.068E-194  1.708E-040  2.735E-195  3.428E-236  1.309E-040  8.311E-187
     3.162E-016  1.626E-146  7.832E-222  2.158E-043  1.398E-235  6.766E-193  2.743E-040  4.550E-194  5.831E-235  2.102E-040  1.014E-185
     3.981E-016  4.486E-146  2.201E-221  3.457E-043  3.931E-235  1.901E-192  4.394E-040  1.278E-193  1.640E-234  3.368E-040  2.800E-185
     5.012E-016  7.715E-145  4.142E-219  5.527E-043  1.089E-232  2.248E-190  7.026E-040  1.512E-191  5.563E-232  5.385E-040  4.705E-184
     6.310E-016  3.234E-144  1.858E-218  8.822E-043  4.896E-232  1.005E-189  1.122E-039  6.755E-191  2.502E-231  8.596E-040  1.969E-183
     7.943E-016  7.858E-144  4.578E-218  1.406E-042  1.207E-231  2.474E-189  1.788E-039  1.663E-190  6.171E-231  1.370E-039  4.782E-183
     1.000E-015  1.874E-142  1.113E-215  2.239E-042  4.476E-229  3.551E-187  2.847E-039  2.387E-188  2.652E-228  2.182E-039  1.071E-181
     1.259E-015  5.486E-142  3.355E-215  3.563E-042  1.351E-228  1.069E-186  4.529E-039  7.183E-188  8.008E-228  3.471E-039  3.128E-181
     1.585E-015  8.373E-141  4.528E-213  5.664E-042  2.896E-226  8.409E-185  7.200E-039  5.651E-186  1.886E-225  5.518E-039  4.410E-180
     1.995E-015  3.459E-140  2.017E-212  8.998E-042  1.295E-225  3.722E-184  1.144E-038  2.501E-185  8.435E-225  8.767E-039  1.808E-179
     2.512E-015  1.595E-139  4.685E-211  1.429E-041  4.748E-224  5.339E-183  1.817E-038  3.588E-184  3.270E-223  1.392E-038  7.900E-179
     3.162E-015  2.001E-138  1.027E-209  2.268E-041  1.082E-222  1.092E-181  2.884E-038  7.338E-183  7.476E-222  2.210E-038  9.413E-178
     3.981E-015  5.625E-138  2.965E-209  3.599E-041  3.128E-222  3.146E-181  4.576E-038  2.114E-182  2.162E-221  3.507E-038  2.637E-177
     5.012E-015  1.028E-136  4.259E-207  5.710E-041  7.496E-220  2.611E-179  7.260E-038  1.754E-180  5.380E-219  5.564E-038  4.225E-176
     6.310E-015  3.692E-136  1.611E-206  9.058E-041  2.845E-219  9.824E-179  1.152E-037  6.600E-180  2.042E-218  8.825E-038  1.504E-175
     7.943E-015  3.791E-135  1.086E-204  1.436E-040  3.206E-217  3.866E-177  1.826E-037  2.597E-178  2.361E-216  1.400E-037  1.322E-174
     1.000E-014  2.398E-134  8.045E-204  2.278E-040  2.400E-216  2.810E-176  2.896E-037  1.888E-177  1.768E-215  2.219E-037  8.083E-174
     1.259E-014  6.315E-134  2.160E-203  3.611E-040  6.453E-216  7.528E-176  4.591E-037  5.058E-177  4.754E-215  3.519E-037  2.118E-173
     1.585E-014  1.510E-132  3.594E-201  5.726E-040  1.819E-213  7.149E-174  7.279E-037  4.802E-175  1.368E-212  5.579E-037  3.964E-172
     1.995E-014  4.753E-132  1.168E-200  9.077E-040  5.924E-213  2.314E-173  1.154E-036  1.555E-174  4.457E-212  8.844E-037  1.235E-171
     2.512E-014  8.279E-131  1.280E-198  1.439E-039  1.099E-210  1.434E-171  1.829E-036  9.635E-173  8.432E-210  1.402E-036  1.606E-170
     3.162E-014  3.706E-130  6.130E-198  2.281E-039  5.287E-210  6.802E-171  2.900E-036  4.570E-172  4.059E-209  2.222E-036  6.986E-170
